# x-coord    y-coord   Kmeans_labels  Kplus_labels 
323719.00  323719.00           5           5
441720.00  441720.00           1           1
447794.00  447794.00           1           1
345496.00  345496.00           5           5
435780.00  435780.00           1           1
405620.00  405620.00           1           1
426880.00  426880.00           1           1
425532.00  425532.00           1           1
418910.00  418910.00           1           1
482440.00  482440.00           1           1
454748.00  454748.00           1           1
445233.00  445233.00           1           1
460877.00  460877.00           1           1
503835.00  503835.00           1           1
442824.00  442824.00           1           1
452263.00  452263.00           1           1
487316.00  487316.00           1           1
327337.00  327337.00           5           5
443360.00  443360.00           1           1
422583.00  422583.00           1           1
496498.00  496498.00           1           1
434842.00  434842.00           1           1
455385.00  455385.00           1           1
436536.00  436536.00           1           1
462431.00  462431.00           1           1
390023.00  390023.00           1           1
466744.00  466744.00           1           1
471441.00  471441.00           1           1
500347.00  500347.00           1           1
444214.00  444214.00           1           1
412744.00  412744.00           1           1
412665.00  412665.00           1           1
429515.00  429515.00           1           1
434534.00  434534.00           1           1
459917.00  459917.00           1           1
423220.00  423220.00           1           1
455667.00  455667.00           1           1
439400.00  439400.00           1           1
445934.00  445934.00           1           1
401794.00  401794.00           1           1
445851.00  445851.00           1           1
508941.00  508941.00          13          13
438260.00  438260.00           1           1
412092.00  412092.00           1           1
454444.00  454444.00           1           1
444719.00  444719.00           1           1
470376.00  470376.00           1           1
433806.00  433806.00           1           1
462578.00  462578.00           1           1
512033.00  512033.00          13          13
440860.00  440860.00           1           1
433112.00  433112.00           1           1
426665.00  426665.00           1           1
458899.00  458899.00           1           1
410852.00  410852.00           1           1
456461.00  456461.00           1           1
459259.00  459259.00           1           1
451781.00  451781.00           1           1
414817.00  414817.00           1           1
402725.00  402725.00           1           1
516113.00  516113.00          12          12
441118.00  441118.00           1           1
456510.00  456510.00           1           1
403983.00  403983.00           1           1
321457.00  321457.00           5           5
455629.00  455629.00           1           1
492918.00  492918.00           1           1
480708.00  480708.00           1           1
429124.00  429124.00           1           1
434515.00  434515.00           1           1
442310.00  442310.00           1           1
418932.00  418932.00           1           1
408520.00  408520.00           1           1
477859.00  477859.00           1           1
442097.00  442097.00           1           1
439356.00  439356.00           1           1
434868.00  434868.00           1           1
349109.00  349109.00           5           5
521946.00  521946.00          13          13
368540.00  368540.00           5           5
437100.00  437100.00           1           1
824024.00  824024.00           2           2
818289.00  818289.00           2           2
789530.00  789530.00           9           9
771382.00  771382.00           2           2
749027.00  749027.00           2           2
764417.00  764417.00           2           2
762530.00  762530.00           2           2
734155.00  734155.00           2           2
907608.00  907608.00           2           2
804149.00  804149.00           2           2
768308.00  768308.00           2           2
766978.00  766978.00           2           2
760455.00  760455.00           2           2
814173.00  814173.00           2           2
750960.00  750960.00           9           9
749274.00  749274.00           2           2
805217.00  805217.00           2           2
752714.00  752714.00           2           2
745527.00  745527.00           2           2
732176.00  732176.00           2           2
783266.00  783266.00           2           2
666327.00  666327.00          10          10
783665.00  783665.00           2           2
705913.00  705913.00           2           2
789561.00  789561.00           2           2
805776.00  805776.00           2           2
763153.00  763153.00           2           2
741625.00  741625.00           2           2
743052.00  743052.00           2           2
624129.00  624129.00          10          10
774908.00  774908.00           2           2
769663.00  769663.00           2           2
720595.00  720595.00           2           2
731788.00  731788.00           9           9
760001.00  760001.00           2           2
776071.00  776071.00           2           2
701512.00  701512.00           2           2
792070.00  792070.00           2           2
847770.00  847770.00           2           2
741044.00  741044.00           2           2
725853.00  725853.00           2           2
854093.00  854093.00           2           2
760329.00  760329.00           2           2
793849.00  793849.00           2           2
737163.00  737163.00           2           2
758922.00  758922.00           2           2
679341.00  679341.00          10          10
732038.00  732038.00           2           2
872456.00  872456.00           2           2
790706.00  790706.00           9           9
742174.00  742174.00           2           2
838655.00  838655.00           9           9
829638.00  829638.00           2           2
833098.00  833098.00           9           9
751465.00  751465.00           2           2
754485.00  754485.00           2           2
765355.00  765355.00           2           2
768255.00  768255.00           2           2
758763.00  758763.00           2           2
693722.00  693722.00           2           2
749178.00  749178.00           2           2
727290.00  727290.00           2           2
790703.00  790703.00           2           2
745800.00  745800.00           2           2
696935.00  696935.00           2           2
776006.00  776006.00           2           2
798729.00  798729.00           2           2
738759.00  738759.00           2           2
657483.00  657483.00          10          10
741646.00  741646.00           2           2
686728.00  686728.00          10          10
835956.00  835956.00           2           2
723120.00  723120.00           2           2
764925.00  764925.00           2           2
812315.00  812315.00           2           2
801376.00  801376.00           2           2
884411.00  884411.00           9           9
759868.00  759868.00           2           2
828551.00  828551.00           2           2
784097.00  784097.00           9           9
765735.00  765735.00           2           2
854530.00  854530.00           9           9
781607.00  781607.00           2           2
682858.00  682858.00          10          10
720775.00  720775.00           2           2
703244.00  703244.00           2           2
699054.00  699054.00           2           2
805405.00  805405.00           2           2
764916.00  764916.00           2           2
798004.00  798004.00           2           2
781320.00  781320.00           9           9
762092.00  762092.00           2           2
726689.00  726689.00           2           2
591764.00  591764.00          10          10
798659.00  798659.00           2           2
757467.00  757467.00           2           2
763615.00  763615.00           2           2
806395.00  806395.00           2           2
858215.00  858215.00           9           9
882228.00  882228.00           2           2
785688.00  785688.00           2           2
732616.00  732616.00           2           2
745289.00  745289.00           2           2
773747.00  773747.00           2           2
837361.00  837361.00           2           2
710031.00  710031.00           2           2
693194.00  693194.00           2           2
773634.00  773634.00           2           2
729644.00  729644.00           2           2
774575.00  774575.00           2           2
761881.00  761881.00           2           2
766882.00  766882.00           2           2
751499.00  751499.00           2           2
848325.00  848325.00           9           9
752329.00  752329.00           2           2
829941.00  829941.00           2           2
715095.00  715095.00           9           9
783521.00  783521.00           2           2
692474.00  692474.00           2           2
821839.00  821839.00           2           2
821064.00  821064.00           2           2
734246.00  734246.00           9           9
709072.00  709072.00           2           2
724017.00  724017.00           2           2
737954.00  737954.00           2           2
785876.00  785876.00           2           2
781226.00  781226.00           2           2
800367.00  800367.00           2           2
765540.00  765540.00           2           2
766741.00  766741.00           2           2
779010.00  779010.00           2           2
782740.00  782740.00           2           2
774434.00  774434.00           2           2
734424.00  734424.00           2           2
939561.00  939561.00           2           2
837042.00  837042.00           2           2
820757.00  820757.00           2           2
777890.00  777890.00           2           2
636129.00  636129.00          10          10
907393.00  907393.00           9           9
747144.00  747144.00           2           2
754962.00  754962.00           2           2
772489.00  772489.00           2           2
787451.00  787451.00           2           2
714796.00  714796.00           2           2
827687.00  827687.00           2           2
784870.00  784870.00           9           9
736476.00  736476.00           2           2
699134.00  699134.00           2           2
738517.00  738517.00           2           2
762562.00  762562.00           2           2
755334.00  755334.00           2           2
696322.00  696322.00          10          10
862543.00  862543.00           9           9
603650.00  603650.00          10          10
767807.00  767807.00           2           2
768428.00  768428.00           2           2
716876.00  716876.00           2           2
765861.00  765861.00           2           2
692652.00  692652.00          10          10
860150.00  860150.00           2           2
787095.00  787095.00           9           9
906023.00  906023.00           2           2
866204.00  866204.00           2           2
759297.00  759297.00           2           2
760256.00  760256.00           2           2
663395.00  663395.00          10          10
807617.00  807617.00           2           2
871138.00  871138.00           2           2
799735.00  799735.00           2           2
795817.00  795817.00           2           2
695635.00  695635.00           2           2
757678.00  757678.00           2           2
862414.00  862414.00           9           9
778712.00  778712.00           9           9
759317.00  759317.00           2           2
734602.00  734602.00           2           2
815780.00  815780.00           9           9
778391.00  778391.00           2           2
795959.00  795959.00           2           2
720867.00  720867.00           2           2
656205.00  656205.00          10          10
703888.00  703888.00           9           9
772531.00  772531.00           2           2
781158.00  781158.00           2           2
723266.00  723266.00           2           2
836878.00  836878.00           9           9
886245.00  886245.00           2           2
711054.00  711054.00           2           2
711186.00  711186.00           2           2
841019.00  841019.00           9           9
860822.00  860822.00           2           2
763097.00  763097.00           2           2
783731.00  783731.00           2           2
761020.00  761020.00           2           2
763465.00  763465.00           2           2
715678.00  715678.00           2           2
794812.00  794812.00           2           2
737390.00  737390.00           2           2
813455.00  813455.00           2           2
858697.00  858697.00           2           2
767769.00  767769.00           2           2
833219.00  833219.00           2           2
824631.00  824631.00           9           9
765311.00  765311.00           2           2
674347.00  674347.00          10          10
861998.00  861998.00           9           9
677934.00  677934.00          10          10
709556.00  709556.00           2           2
784112.00  784112.00           2           2
607315.00  607315.00          10          10
669205.00  669205.00          10          10
774223.00  774223.00           2           2
763106.00  763106.00           2           2
767305.00  767305.00           2           2
841139.00  841139.00           2           2
701020.00  701020.00           2           2
868104.00  868104.00           2           2
700632.00  700632.00           2           2
734745.00  734745.00           2           2
785038.00  785038.00           2           2
745266.00  745266.00           2           2
793593.00  793593.00           2           2
856702.00  856702.00           2           2
770620.00  770620.00           2           2
782436.00  782436.00           2           2
762122.00  762122.00           2           2
754597.00  754597.00           9           9
788027.00  788027.00           2           2
756084.00  756084.00           2           2
745529.00  745529.00           2           2
880628.00  880628.00           2           2
774302.00  774302.00           2           2
670994.00  670994.00          10          10
769293.00  769293.00           2           2
773696.00  773696.00           2           2
868662.00  868662.00           2           2
769511.00  769511.00           2           2
729697.00  729697.00           2           2
851914.00  851914.00           2           2
729589.00  729589.00           9           9
814895.00  814895.00           2           9
831528.00  831528.00           2           2
769697.00  769697.00           2           2
785288.00  785288.00           2           2
686585.00  686585.00          10          10
834294.00  834294.00           2           2
816281.00  816281.00           2           2
893213.00  893213.00           2           2
682620.00  682620.00          10          10
772384.00  772384.00           2           2
847831.00  847831.00           2           2
781802.00  781802.00           2           2
732072.00  732072.00           2           2
751451.00  751451.00           2           2
746835.00  746835.00           2           2
758865.00  758865.00           2           2
680766.00  680766.00           2           2
694431.00  694431.00           2           2
801531.00  801531.00           2           2
788086.00  788086.00           2           2
745578.00  745578.00           9           9
915239.00  915239.00           2           2
765027.00  765027.00           2           2
634540.00  634540.00          10          10
784288.00  784288.00           2           2
789582.00  789582.00           2           2
788487.00  788487.00           2           2
868336.00  868336.00           9           9
765596.00  765596.00           2           2
773953.00  773953.00           2           2
798002.00  798002.00           2           2
679889.00  679889.00          10          10
755964.00  755964.00           2           2
847256.00  847256.00           2           2
799370.00  799370.00           2           2
806937.00  806937.00           2           2
824361.00  824361.00           2           2
741997.00  741997.00           2           2
776770.00  776770.00           2           2
773402.00  773402.00           2           2
650471.00  650471.00          10          10
815718.00  815718.00           2           2
742318.00  742318.00           2           2
824454.00  824454.00           9           9
816781.00  816781.00           2           2
869148.00  869148.00           2           2
783429.00  783429.00           9           9
840160.00  840160.00           2           2
766167.00  766167.00           2           2
827484.00  827484.00           2           2
626791.00  626791.00          10          10
696018.00  696018.00           2           2
782199.00  782199.00           2           2
756279.00  756279.00           2           2
729195.00  729195.00           2           2
653417.00  653417.00          10          10
766681.00  766681.00           2           2
900668.00  900668.00           2           2
777817.00  777817.00           2           2
721426.00  721426.00           2           2
819081.00  819081.00           2           2
767029.00  767029.00           2           2
800262.00  800262.00           2           2
761616.00  761616.00           2           2
791588.00  791588.00           2           2
765561.00  765561.00           2           2
821350.00  821350.00           2           2
769917.00  769917.00           2           2
763661.00  763661.00           2           2
785170.00  785170.00           9           9
721871.00  721871.00           2           2
734408.00  734408.00           2           2
693945.00  693945.00           2           2
666851.00  666851.00          10          10
730816.00  730816.00           2           2
740100.00  740100.00           2           2
761947.00  761947.00           2           2
724642.00  724642.00           2           2
827223.00  827223.00           2           2
658796.00  658796.00          10          10
774753.00  774753.00           2           2
352440.00  352440.00           8           8
368188.00  368188.00           8           8
306143.00  306143.00           8           8
434638.00  434638.00           8           8
430386.00  430386.00           8           8
397070.00  397070.00           8           8
239697.00  239697.00           5           5
400578.00  400578.00           8           8
359533.00  359533.00           8           8
291128.00  291128.00           8           8
388067.00  388067.00           5           5
246232.00  246232.00           8           8
367642.00  367642.00           8           8
373016.00  373016.00           8           8
350814.00  350814.00           7           7
343918.00  343918.00           8           8
265191.00  265191.00           8           8
383825.00  383825.00           5           5
444121.00  444121.00          14          14
368420.00  368420.00           8           8
307867.00  307867.00           8           8
342262.00  342262.00           8           8
354657.00  354657.00           8           8
387020.00  387020.00           8           8
304776.00  304776.00           5           5
300545.00  300545.00           5           5
370584.00  370584.00           8           8
427786.00  427786.00           8           8
375517.00  375517.00           8           8
301168.00  301168.00           5           5
340239.00  340239.00           7           7
365195.00  365195.00           8           8
373809.00  373809.00           8           8
393647.00  393647.00           8           8
344429.00  344429.00           5           5
363379.00  363379.00           8           8
393409.00  393409.00           8           8
351818.00  351818.00           8           8
369125.00  369125.00           8           8
298844.00  298844.00           8           8
368487.00  368487.00           8           8
368618.00  368618.00           8           8
358595.00  358595.00           8           8
433287.00  433287.00           7           7
385797.00  385797.00           8           8
399309.00  399309.00           8           8
392533.00  392533.00           8           8
372787.00  372787.00           8           8
468178.00  468178.00          14          14
424925.00  424925.00           8           8
455389.00  455389.00           1           1
367536.00  367536.00           8           8
243688.00  243688.00           5           5
365655.00  365655.00           8           8
342357.00  342357.00           8           8
356416.00  356416.00           8           8
381262.00  381262.00           8           8
396104.00  396104.00           8           8
320718.00  320718.00           8           8
307209.00  307209.00           8           8
398299.00  398299.00           8           8
367156.00  367156.00           8           8
390065.00  390065.00           8           8
364231.00  364231.00           8           8
359139.00  359139.00           8           8
359782.00  359782.00           8           8
355110.00  355110.00           8           8
390696.00  390696.00           8           8
324362.00  324362.00           8           8
419022.00  419022.00           8           8
333588.00  333588.00           8           8
347045.00  347045.00           8           8
366419.00  366419.00           8           8
392202.00  392202.00           8           8
380505.00  380505.00           5           5
360132.00  360132.00           8           8
323646.00  323646.00           8           8
410278.00  410278.00           8           8
362505.00  362505.00           8           8
310338.00  310338.00           8           8
388423.00  388423.00           8           8
398654.00  398654.00           8           8
308700.00  308700.00           8           8
416020.00  416020.00           8           8
412272.00  412272.00           8           8
285918.00  285918.00           8           8
329131.00  329131.00           8           8
338857.00  338857.00           8           8
276815.00  276815.00           8           8
334226.00  334226.00           8           8
339491.00  339491.00           8           8
343903.00  343903.00           8           8
351723.00  351723.00           8           8
345625.00  345625.00           7           7
330407.00  330407.00           8           8
312742.00  312742.00           5           5
415113.00  415113.00           8           8
485296.00  485296.00          14          14
350561.00  350561.00           8           8
376911.00  376911.00           8           8
312597.00  312597.00           8           8
301495.00  301495.00           5           5
327593.00  327593.00           8           8
308047.00  308047.00           8           8
367184.00  367184.00           8           8
326100.00  326100.00           8           8
419371.00  419371.00           8           8
363455.00  363455.00           8           8
366942.00  366942.00           8           8
345151.00  345151.00           8           8
253139.00  253139.00           7           7
400723.00  400723.00           8           8
315373.00  315373.00           8           8
346444.00  346444.00           8           8
420495.00  420495.00           8           8
345583.00  345583.00           8           8
362663.00  362663.00           8           8
419076.00  419076.00           8           8
402407.00  402407.00           8           8
385353.00  385353.00           8           8
384531.00  384531.00           5           5
281255.00  281255.00           7           7
401221.00  401221.00           7           7
383964.00  383964.00           8           8
359980.00  359980.00           8           8
337096.00  337096.00           8           8
346649.00  346649.00           8           8
344859.00  344859.00           8           8
354322.00  354322.00           8           8
435227.00  435227.00           8           8
290624.00  290624.00           8           8
375555.00  375555.00           8           8
275057.00  275057.00           8           8
423938.00  423938.00           8           8
292526.00  292526.00           8           8
313813.00  313813.00           8           8
416496.00  416496.00           7           7
353881.00  353881.00           8           8
367547.00  367547.00           5           5
318195.00  318195.00           8           8
382942.00  382942.00           8           8
329630.00  329630.00           8           8
340491.00  340491.00           8           8
481764.00  481764.00          14          14
320154.00  320154.00           8           8
347826.00  347826.00           8           8
373359.00  373359.00           8           8
283130.00  283130.00           8           8
378495.00  378495.00           8           8
357384.00  357384.00           8           8
357970.00  357970.00           8           8
358075.00  358075.00           7           7
332562.00  332562.00           8           8
354738.00  354738.00           8           8
390337.00  390337.00           8           8
354541.00  354541.00           5           5
369981.00  369981.00           8           8
360270.00  360270.00           5           5
301302.00  301302.00           8           8
435783.00  435783.00           8           8
365270.00  365270.00           5           5
455460.00  455460.00          14          14
389922.00  389922.00           8           8
271813.00  271813.00           8           8
301018.00  301018.00           8           8
348270.00  348270.00           8           8
340408.00  340408.00           7           7
346889.00  346889.00           8           8
328941.00  328941.00           8           8
345855.00  345855.00           5           5
340835.00  340835.00           8           8
332593.00  332593.00           8           8
334987.00  334987.00           8           8
300563.00  300563.00           8           8
315457.00  315457.00           8           8
323663.00  323663.00           8           8
330523.00  330523.00           8           8
303430.00  303430.00           8           8
300238.00  300238.00           8           8
331004.00  331004.00           8           8
359233.00  359233.00           8           8
337457.00  337457.00           8           8
355746.00  355746.00           8           8
308290.00  308290.00           5           5
377818.00  377818.00           8           8
201616.00  201616.00           5           5
399377.00  399377.00           8           8
312953.00  312953.00           8           8
364579.00  364579.00           8           8
381722.00  381722.00           8           8
203556.00  203556.00           5           5
222057.00  222057.00           5           5
357934.00  357934.00           8           8
396480.00  396480.00           7           7
276662.00  276662.00           7           7
416825.00  416825.00           8           8
267409.00  267409.00           5           5
370167.00  370167.00           8           8
361473.00  361473.00           8           8
360037.00  360037.00           8           8
306314.00  306314.00           8           8
289962.00  289962.00           8           8
364796.00  364796.00           8           8
391578.00  391578.00           8           8
354138.00  354138.00           8           8
380997.00  380997.00           8           8
385423.00  385423.00           8           8
389116.00  389116.00           8           8
419786.00  419786.00           8           8
335182.00  335182.00           8           8
341401.00  341401.00           8           8
230261.00  230261.00           5           5
394664.00  394664.00           8           8
410751.00  410751.00           8           8
432015.00  432015.00           8           8
366671.00  366671.00           8           8
439358.00  439358.00           8           8
428038.00  428038.00           8           8
371437.00  371437.00           8           8
278896.00  278896.00           8           8
378830.00  378830.00           8           8
505532.00  505532.00          14          14
390159.00  390159.00           8           8
321584.00  321584.00           8           8
358927.00  358927.00           8           8
344788.00  344788.00           8           8
379870.00  379870.00           8           8
440872.00  440872.00          14          14
385932.00  385932.00           8           8
371437.00  371437.00           8           8
368855.00  368855.00           8           8
348851.00  348851.00           8           8
435580.00  435580.00           8           8
271844.00  271844.00           5           5
358386.00  358386.00           8           8
294746.00  294746.00           8           8
312337.00  312337.00           8           8
341137.00  341137.00           8           8
356398.00  356398.00           7           7
379060.00  379060.00           8           8
303974.00  303974.00           8           8
398822.00  398822.00           8           8
309492.00  309492.00           5           5
404066.00  404066.00           8           8
412233.00  412233.00           1           1
353917.00  353917.00           8           8
356572.00  356572.00           8           8
356617.00  356617.00           8           8
377375.00  377375.00           8           8
380747.00  380747.00           8           8
345937.00  345937.00           8           8
338178.00  338178.00           8           8
302132.00  302132.00           8           8
362417.00  362417.00           8           8
325176.00  325176.00           8           8
350257.00  350257.00           8           8
245147.00  245147.00           5           5
466305.00  466305.00          14          14
287820.00  287820.00           8           8
281168.00  281168.00           8           8
317558.00  317558.00           8           8
462570.00  462570.00          14          14
341564.00  341564.00           7           7
443292.00  443292.00           8           8
405816.00  405816.00           8           8
327247.00  327247.00           8           8
348157.00  348157.00           8           8
375776.00  375776.00           8           8
348176.00  348176.00           8           8
339167.00  339167.00           8           8
357825.00  357825.00           8           8
308632.00  308632.00           8           8
298090.00  298090.00           7           7
306900.00  306900.00           8           8
355179.00  355179.00           8           8
374869.00  374869.00           8           8
317868.00  317868.00           8           8
493636.00  493636.00          14          14
433442.00  433442.00           8           8
293300.00  293300.00           8           8
360124.00  360124.00           8           8
348624.00  348624.00           8           8
329954.00  329954.00           8           8
380859.00  380859.00           8           8
311799.00  311799.00           8           8
353183.00  353183.00           8           8
405046.00  405046.00           8           8
278859.00  278859.00           5           5
355107.00  355107.00           8           8
355745.00  355745.00           8           8
303252.00  303252.00           8           8
276209.00  276209.00           8           8
321015.00  321015.00           8           8
474935.00  474935.00          14          14
309403.00  309403.00           8           8
392432.00  392432.00           8           8
358157.00  358157.00           8           8
375150.00  375150.00           8           8
378128.00  378128.00           8           8
411189.00  411189.00           8           8
361487.00  361487.00           8           8
354572.00  354572.00           8           8
325771.00  325771.00           8           8
395631.00  395631.00           8           8
470376.00  470376.00          14          14
362244.00  362244.00           8           8
330273.00  330273.00           5           5
361869.00  361869.00           8           8
354575.00  354575.00           8           8
346162.00  346162.00           5           5
383163.00  383163.00           8           8
370345.00  370345.00           8           8
397489.00  397489.00           1           1
438940.00  438940.00           8           8
359463.00  359463.00           8           8
406041.00  406041.00           8           8
402214.00  402214.00           1           1
430794.00  430794.00           1           1
305197.00  305197.00           8           8
298351.00  298351.00           8           8
291864.00  291864.00           5           5
359824.00  359824.00           8           8
458190.00  458190.00          14          14
372281.00  372281.00           8           8
319176.00  319176.00           8           8
363594.00  363594.00           8           8
347767.00  347767.00           8           8
425244.00  425244.00           8           8
284612.00  284612.00           7           7
399675.00  399675.00           8           8
432369.00  432369.00           7           7
812867.00  812867.00           6           6
770640.00  770640.00           6           6
716258.00  716258.00           6           6
751068.00  751068.00           6           6
779035.00  779035.00           6           6
742604.00  742604.00           6           6
775801.00  775801.00           6           6
698085.00  698085.00           6           6
721449.00  721449.00           6           6
816863.00  816863.00           6           6
837462.00  837462.00           6           6
759925.00  759925.00           6           6
769079.00  769079.00           6           6
746455.00  746455.00           6           6
752811.00  752811.00           6           6
785049.00  785049.00           6           6
875616.00  875616.00           6           6
725283.00  725283.00           6           6
820763.00  820763.00           6           6
841308.00  841308.00           6           6
836801.00  836801.00           6           6
719138.00  719138.00           6           6
725537.00  725537.00           6           6
736751.00  736751.00           6           6
819553.00  819553.00           6           6
679508.00  679508.00           6           6
784933.00  784933.00           6           6
779538.00  779538.00           6           6
732860.00  732860.00           6           6
759880.00  759880.00           6           6
782723.00  782723.00           6           6
767958.00  767958.00           6           6
757490.00  757490.00           6           6
836241.00  836241.00           6           6
739413.00  739413.00           6           6
760401.00  760401.00           6           6
788257.00  788257.00           6           6
770609.00  770609.00           6           6
769590.00  769590.00           6           6
720678.00  720678.00           6           6
792681.00  792681.00           6           6
742910.00  742910.00           6           6
777051.00  777051.00           6           6
838690.00  838690.00           6           6
732646.00  732646.00           6           6
753577.00  753577.00           6           6
774045.00  774045.00           6           6
782247.00  782247.00           6           6
757874.00  757874.00           6           6
763039.00  763039.00           6           6
768717.00  768717.00           6           6
740846.00  740846.00           6           6
857087.00  857087.00           6           6
778680.00  778680.00           6           6
785496.00  785496.00           6           6
822588.00  822588.00           6           6
828142.00  828142.00           6           6
802806.00  802806.00           6           6
758573.00  758573.00           6           6
769020.00  769020.00           6           6
904801.00  904801.00           6           6
776741.00  776741.00           6           6
746655.00  746655.00           6           6
790422.00  790422.00           6           6
724983.00  724983.00           6           6
788958.00  788958.00           6           6
704307.00  704307.00          15          15
881354.00  881354.00           6           6
775035.00  775035.00           6           6
810526.00  810526.00           6           6
787807.00  787807.00           6           6
770397.00  770397.00           6           6
802389.00  802389.00           6           6
783076.00  783076.00           6           6
762677.00  762677.00           6           6
780394.00  780394.00           6           6
741799.00  741799.00           6           6
696656.00  696656.00           6           6
778527.00  778527.00           6           6
679699.00  679699.00           6           6
777542.00  777542.00           6           6
828194.00  828194.00           6           6
749376.00  749376.00           6           6
779030.00  779030.00           6           6
756607.00  756607.00           6           6
736980.00  736980.00           6           6
729632.00  729632.00           6           6
871742.00  871742.00           6           6
832563.00  832563.00           6           6
762459.00  762459.00           6           6
707753.00  707753.00           6           6
821619.00  821619.00           6           6
817754.00  817754.00           6           6
804643.00  804643.00           6           6
820233.00  820233.00           6           6
797421.00  797421.00           6           6
836553.00  836553.00           6           6
676750.00  676750.00           6           6
876057.00  876057.00           6           6
744341.00  744341.00           6           6
763355.00  763355.00           6           6
746210.00  746210.00           6           6
838112.00  838112.00           6           6
732391.00  732391.00           6           6
655884.00  655884.00          12          12
768298.00  768298.00           6           6
812729.00  812729.00           6           6
771591.00  771591.00           6           6
669263.00  669263.00          12          12
817812.00  817812.00           6           6
767674.00  767674.00           6           6
785544.00  785544.00           9           9
867575.00  867575.00           6           6
774162.00  774162.00           6           6
824381.00  824381.00           6           6
705346.00  705346.00           6           6
756675.00  756675.00           6           6
793807.00  793807.00           6           6
804685.00  804685.00           6           6
766994.00  766994.00           9           9
764276.00  764276.00           6           6
781639.00  781639.00           6           6
769737.00  769737.00           6           6
760120.00  760120.00           6           6
757732.00  757732.00           6           6
844142.00  844142.00           6           6
753568.00  753568.00           6           6
712073.00  712073.00           6           6
791645.00  791645.00           6           6
800131.00  800131.00           6           6
829330.00  829330.00           6           6
804150.00  804150.00           6           6
787929.00  787929.00           6           6
760088.00  760088.00           6           6
873020.00  873020.00           6           6
785897.00  785897.00           6           6
685747.00  685747.00           6           6
788128.00  788128.00           6           6
794714.00  794714.00           6           6
800019.00  800019.00           6           6
797981.00  797981.00           6           6
778534.00  778534.00           6           6
818302.00  818302.00           6           6
765572.00  765572.00           6           6
892024.00  892024.00           9           9
766295.00  766295.00           6           6
776673.00  776673.00           6           6
736671.00  736671.00           6           6
778790.00  778790.00           6           6
765732.00  765732.00           6           6
910600.00  910600.00           6           6
773720.00  773720.00           6           6
879603.00  879603.00           6           6
865100.00  865100.00           6           6
786335.00  786335.00           6           6
808882.00  808882.00           6           6
766264.00  766264.00           6           6
750057.00  750057.00           6           6
772731.00  772731.00           6           6
788598.00  788598.00           6           6
774066.00  774066.00           6           6
840446.00  840446.00           6           6
792880.00  792880.00           6           6
783246.00  783246.00           6           6
828358.00  828358.00           6           6
631955.00  631955.00          12          12
772834.00  772834.00           6           6
753712.00  753712.00           6           6
731688.00  731688.00           6           6
792131.00  792131.00           6           6
780970.00  780970.00           6           6
701610.00  701610.00           6           6
810928.00  810928.00           6           6
847608.00  847608.00           6           6
768624.00  768624.00           6           6
760254.00  760254.00           6           6
748747.00  748747.00           6           6
762075.00  762075.00           6           6
809827.00  809827.00           6           6
725342.00  725342.00           6           6
714658.00  714658.00           6           6
723331.00  723331.00          15          15
803749.00  803749.00           6           6
811750.00  811750.00           6           6
683857.00  683857.00          15          15
681028.00  681028.00           6           6
711317.00  711317.00           6           6
758038.00  758038.00           6           6
764829.00  764829.00           6           6
771303.00  771303.00           6           6
767666.00  767666.00           6           6
782481.00  782481.00           6           6
768536.00  768536.00           6           6
813966.00  813966.00           6           6
771133.00  771133.00           6           6
802474.00  802474.00           6           6
755924.00  755924.00          15          15
722585.00  722585.00           6           6
823998.00  823998.00           6           6
747828.00  747828.00           6           6
765907.00  765907.00           6           6
713972.00  713972.00           6           6
918802.00  918802.00           9           9
691769.00  691769.00           6           6
804779.00  804779.00           6           6
817965.00  817965.00           6           6
730564.00  730564.00           6           6
783116.00  783116.00           6           6
868366.00  868366.00           6           6
737843.00  737843.00           6           6
763862.00  763862.00           6           6
753322.00  753322.00           6           6
773570.00  773570.00           6           6
800695.00  800695.00           6           6
749570.00  749570.00           6           6
757571.00  757571.00           6           6
699256.00  699256.00           6           6
737321.00  737321.00           6           6
822490.00  822490.00           6           6
792949.00  792949.00           6           6
827190.00  827190.00           6           6
768118.00  768118.00           6           6
845373.00  845373.00           6           6
821248.00  821248.00           6           6
766478.00  766478.00           6           6
787863.00  787863.00           6           6
774221.00  774221.00           6           6
808963.00  808963.00           6           6
800271.00  800271.00           6           6
833333.00  833333.00           6           6
764002.00  764002.00           6           6
703839.00  703839.00           6           6
792415.00  792415.00           6           6
820613.00  820613.00           6           6
779665.00  779665.00           6           6
782782.00  782782.00           6           6
828469.00  828469.00           9           9
811894.00  811894.00           6           6
771993.00  771993.00           6           6
745108.00  745108.00           6           6
769629.00  769629.00           6           6
770920.00  770920.00           6           6
842751.00  842751.00           6           6
825552.00  825552.00           6           6
858687.00  858687.00           6           6
870282.00  870282.00           6           6
832252.00  832252.00           6           6
777780.00  777780.00           6           6
767262.00  767262.00           6           6
808072.00  808072.00           6           6
680509.00  680509.00           6           6
791916.00  791916.00           6           6
769627.00  769627.00           6           6
747634.00  747634.00           6           6
789926.00  789926.00           6           6
781283.00  781283.00           6           6
722371.00  722371.00           6           6
795526.00  795526.00           6           6
769990.00  769990.00           6           6
748006.00  748006.00           6           6
780420.00  780420.00           6           6
857932.00  857932.00           6           6
644608.00  644608.00          12          12
